"","V","Imp"
"1",1,0.00209974845700287
"2",2,0.227869220589591
"3",3,0.191918375193424
"4",4,0.0159229985395669
"5",5,0.0202610057230066
"6",6,0.0119421173161068
"7",7,0.18764355616636
"8",8,0.109952763845747
"9",9,0.0534199466048445
"10",10,0.0133909943974922
