"","V","Imp"
"1",1,0.0371156846943045
"2",2,0.0253151628779162
"3",3,0.0036717603500005
"4",4,0.256737681998051
"5",5,0.0811394872076602
"6",6,0.0137631740838686
"7",7,0.0764770694286836
"8",8,0.00529754299375879
"9",9,0.0333011233139613
"10",10,0.0296623138963496
