"","V","Imp"
"1",1,4.25612647392236e-05
"2",2,0.00630484852446458
"3",3,0.0802413451853411
"4",4,6.85960732873488e-07
"5",5,0.0378463494043544
"6",6,0.0522136407778813
"7",7,9.56545305110981e-05
"8",8,0.046002205915932
"9",9,0.0223780252968186
"10",10,0.00497710754112576
