"","year","release_type","run","sex","release_location_rmis_basin","release_location_rmis_region","age","brood_year","fishery","gear","release_age","length","release_length","SSTarc_summer_lag4","SSTarc_winter_lag4","PDO_lag4","NPGO_lag4","Pinks_lag4","WA_Pinks_lag4","ALPI_lag4","SSTarc_summer_lag3","SSTarc_winter_lag3","PDO_lag3","NPGO_lag3","Pinks_lag3","WA_Pinks_lag3","ALPI_lag3","SSTarc_summer_lag2","SSTarc_winter_lag2","PDO_lag2","NPGO_lag2","Pinks_lag2","WA_Pinks_lag2","ALPI_lag2"
"11",1982,"one_YO_summer",3,"M","LEWI","LOCR",5,1977,54,"03",1,983.333333333333,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"12",1982,"one_YO_summer",3,"F","LEWI","LOCR",4,1978,45,"95",1,850,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"13",1982,"one_YO_summer",3,"M","SAWA","LOCR",4,1978,50,"01",1,824.838709677419,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"14",1982,"one_YO_summer",3,"F","MNPR","UPCR",5,1977,50,"01",1,945.714285714286,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"15",1982,"one_YO_summer",3,"F","WIND","CECR",4,1978,50,"50",1,899.032258064516,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"16",1982,"one_YO_summer",3,"F","SAWA","LOCR",5,1977,54,"03",1,960,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"17",1982,"one_YO_summer",3,"M","MNPR","UPCR",3,1979,50,"01",1,745.263157894737,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"18",1982,"one_YO_summer",3,"F","SAWA","LOCR",3,1979,50,"01",1,746.666666666667,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"19",1982,"one_YO_summer",3,"F","SAWA","LOCR",3,1979,21,"14",1,720,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"20",1982,"one_YO_summer",3,"F","WIND","CECR",4,1978,61,"15",1,870,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"21",1982,"one_YO_summer",3,"F","YOCL","LOCR",4,1978,50,"50",1,890,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"22",1982,"two_YO_release",1,"F","COWL","LOCR",5,1977,50,"01",2,826.164874551971,149.979949464467,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"23",1982,"one_YO_summer",3,"M","WIND","CECR",4,1978,61,"15",1,953,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"24",1982,"one_YO_summer",3,"F","YOCL","LOCR",3,1979,45,"95",1,680,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"25",1982,"one_YO_summer",3,"F","SAWA","LOCR",3,1979,54,"03",1,768,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"26",1982,"one_YO_summer",3,"M","GREL","LOCR",3,1979,50,"50",1,811.481481481482,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"27",1982,"two_YO_release",1,"M","COWL","LOCR",5,1977,50,"01",2,869.014084507042,152.489815397937,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"28",1982,"two_YO_release",1,"F","WILL","LOCR",5,1977,61,"15",2,856.666666666667,149.979949464467,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"29",1982,"one_YO_summer",3,"F","WIND","CECR",3,1979,54,"03",1,810,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"30",1982,"one_YO_summer",3,"M","WIND","CECR",3,1979,45,"95",1,830,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"31",1982,"one_YO_summer",3,"M","LEWI","LOCR",3,1979,50,"01",1,680,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"32",1982,"one_YO_summer",3,"F","GREL","LOCR",3,1979,54,"03",1,825.217391304348,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"33",1982,"one_YO_summer",3,"M","SAWA","LOCR",3,1979,50,"01",1,714.6875,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"34",1982,"one_YO_summer",3,"M","YOCL","LOCR",3,1979,54,"18",1,853.6,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"35",1982,"two_YO_release",1,"F","COWL","LOCR",5,1977,54,"03",2,840,149.979949464467,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"36",1982,"one_YO_summer",3,"F","COWL","LOCR",5,1977,50,"01",1,907.575757575758,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"37",1982,"one_YO_summer",3,"F","COWL","LOCR",5,1977,54,"03",1,865,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"38",1982,"one_YO_summer",3,"F","COWL","LOCR",4,1978,50,"01",1,827.090909090909,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"39",1982,"one_YO_summer",3,"F","MNPR","UPCR",3,1979,54,"03",1,710,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"40",1982,"two_YO_release",1,"M","DESC","CECR",4,1978,44,"12",2,670,152.489815397937,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"41",1982,"one_YO_summer",3,"M","SAWA","LOCR",4,1978,21,"14",1,885,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"42",1982,"one_YO_summer",3,"M","COWL","LOCR",4,1978,50,"01",1,832.068965517241,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"43",1982,"one_YO_summer",3,"M","GREL","LOCR",4,1978,50,"50",1,773.333333333333,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"44",1982,"one_YO_summer",3,"M","SAWA","LOCR",3,1979,54,"03",1,650,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"45",1982,"one_YO_summer",3,"M","LEWI","LOCR",3,1979,54,"03",1,674.893617021277,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"46",1982,"one_YO_summer",3,"M","WIND","CECR",3,1979,54,"18",1,940,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"47",1982,"one_YO_summer",3,"M","YOCL","LOCR",4,1978,54,"18",1,953.461538461538,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"48",1982,"one_YO_summer",3,"F","YOCL","LOCR",3,1979,50,"01",1,821.428571428571,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"49",1982,"one_YO_summer",3,"M","LEWI","LOCR",3,1979,61,"15",1,589,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"50",1982,"one_YO_summer",3,"F","YOCL","LOCR",3,1979,21,"13",1,811.875,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"51",1982,"one_YO_summer",3,"M","LEWI","LOCR",4,1978,54,"03",1,862.142857142857,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"52",1982,"one_YO_summer",3,"M","YOCL","LOCR",3,1979,54,"03",1,865,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"53",1982,"one_YO_summer",3,"F","WIND","CECR",3,1979,50,"50",1,817.228260869565,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"54",1982,"one_YO_summer",3,"F","MNPR","UPCR",3,1979,50,"01",1,750,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"55",1982,"one_YO_summer",3,"F","GREL","LOCR",4,1978,50,"01",1,832.222222222222,89.3352524702404,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"56",1982,"one_YO_summer",3,"M","SAWA","LOCR",3,1979,21,"14",1,708.333333333333,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
"57",1982,"one_YO_summer",3,"M","SAWA","LOCR",4,1978,54,"03",1,908.461538461538,90.365341451097,-0.00228419827973581,0.0431562499068249,0.42012691793105,0.504466635833333,-1.3753941785703,-0.622151835905145,0.998497928517305,0.593602380044287,-0.217950721307733,0.46130534255802,-0.737188575,-1.35680671173161,0.052919485466541,-0.326574703541259,-0.148815741964107,0.36701537699535,0.692096048025456,-0.749107275833333,-1.31671850353485,-0.673103817152682,0.738287290801877
