"","V","Imp"
"1",1,0.189556479877508
"2",2,0.0340611488910697
"3",3,0.102347504508447
"4",4,0.0100724239702743
"5",5,0.00477571233132794
"6",6,0.00482193987381302
"7",7,0.0130482374442621
"8",8,0.0187865207192163
"9",9,0.0379260148360945
"10",10,0.0279465771199942
