"","V","Imp"
"1",1,0.00125820653985109
"2",2,0.00036516977951349
"3",3,0.0133137642124894
"4",4,0.00225727576459785
"5",5,0.00560945475961932
"6",6,7.04066690910623e-06
"7",7,0.0173152533641163
"8",8,0.0151389739071075
"9",9,0.000994539240747791
"10",10,0.00623906183935898
