"","V","Imp"
"1",1,0.131454163309712
"2",2,0.00832013085424177
"3",3,0.152844984174484
"4",4,0.205703595376637
"5",5,0.0194520868722237
"6",6,0.00706726886161106
"7",7,0.21242206678073
"8",8,0.00230542294272213
"9",9,0.00349962583344377
"10",10,0.0483342732075627
