"","V","Imp"
"1",1,0.000505981820570765
"2",2,0.144329630244107
"3",3,0.0388387926769833
"4",4,0.197131502260383
"5",5,0.00418482501450176
"6",6,0.0121215108442113
"7",7,0.00838159513874816
"8",8,0.0579752915666396
"9",9,0.0118760600229652
"10",10,0.00149953574614263
