"","V","Imp"
"1",1,0.0650405995796937
"2",2,0.0039831391896747
"3",3,0.550767520574028
"4",4,0.0141176140720988
"5",5,0.611816139360735
"6",6,0.0363700210262448
"7",7,0.00641230979313171
"8",8,0.101493372002436
"9",9,0.025808643046731
"10",10,0.0360884027135343
