"","year","stock","length","SSTarc_summer","SSTarc_winter","PDO","WA_Pinks","ALPI","Pinks","NPGO","MEI_summer","MEI_winter","BI"
"1",1979,"one_YO_summer GREL 3",0.0950179078160174,0.593602380044287,-0.217950721307733,0.46130534255802,1.04051109781183,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667,0.736164998929933
"2",1979,"one_YO_summer WIND 3",2.14748656110835,0.593602380044287,-0.217950721307733,0.46130534255802,1.04051109781183,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667,0.736164998929933
"3",1979,"one_YO_summer GREL 3",0.0950179078160174,0.593602380044287,-0.217950721307733,0.46130534255802,1.04051109781183,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667,0.736164998929933
"4",1980,"one_YO_summer WIND 3",1.17479020734413,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"5",1980,"one_YO_summer COWL 3",-1.15563130975576,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"6",1980,"one_YO_summer GREL 3",0.641007191747028,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"7",1980,"one_YO_summer SAND 3",-2.90722838308526,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"8",1980,"one_YO_summer YOCL 3",-0.626815057834248,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"9",1980,"one_YO_summer YOCL 3",-0.626815057834248,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"10",1980,"one_YO_summer GREL 3",0.641007191747028,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"11",1980,"one_YO_summer WILL 3",-2.10796474175455,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"12",1981,"one_YO_summer COWL 3",1.69199377568722,0.70907991206711,0.22893625559478,1.3011536773918,1.35198128279336,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08,-0.933174279782358
"13",1981,"one_YO_summer YOCL 3",1.90540242558043,0.70907991206711,0.22893625559478,1.3011536773918,1.35198128279336,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08,-0.933174279782358
"14",1981,"one_YO_summer YOCL 3",1.90540242558043,0.70907991206711,0.22893625559478,1.3011536773918,1.35198128279336,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08,-0.933174279782358
"15",1981,"one_YO_summer GREL 3",1.01344880135086,0.70907991206711,0.22893625559478,1.3011536773918,1.35198128279336,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08,-0.933174279782358
"16",1981,"one_YO_summer WIND 3",0.360345237032876,0.70907991206711,0.22893625559478,1.3011536773918,1.35198128279336,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08,-0.933174279782358
"17",1981,"one_YO_summer GREL 3",1.01344880135086,0.70907991206711,0.22893625559478,1.3011536773918,1.35198128279336,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08,-0.933174279782358
"18",1981,"one_YO_summer WILL 3",1.97940643275915,0.70907991206711,0.22893625559478,1.3011536773918,1.35198128279336,2.10739556924305,-1.20209254139138,-0.221840562241667,-0.276666666666667,-0.08,-0.933174279782358
"19",1982,"one_YO_summer YOCL 3",0.419861929564406,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.799018308171118,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667,1.24545494836758
"20",1982,"one_YO_summer SAND 3",0.768682331835328,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.799018308171118,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667,1.24545494836758
"21",1982,"one_YO_summer GREL 3",-0.258519137741594,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.799018308171118,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667,1.24545494836758
"22",1982,"one_YO_summer GREL 3",-0.258519137741594,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.799018308171118,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667,1.24545494836758
"23",1982,"one_YO_summer YOCL 3",0.419861929564406,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.799018308171118,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667,1.24545494836758
"24",1982,"one_YO_summer WIND 3",0.892731210698927,-0.502123428602313,0.0485007154530492,0.0418599940321392,-0.799018308171118,-1.21529411235395,-1.10284432827766,-0.686691380833333,1.87333333333333,-0.376666666666667,1.24545494836758
