"","year","stock","length","SSTarc_summer","SSTarc_winter","PDO","WA_Pinks","ALPI","Pinks","NPGO","MEI_summer","MEI_winter","BI"
"1",1979,"one_YO_summer MNPR 3",0.107106312018564,0.593602380044287,-0.217950721307733,0.46130534255802,1.04051109781183,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667,0.736164998929933
"2",1979,"one_YO_summer WIND 3",2.14748656110835,0.593602380044287,-0.217950721307733,0.46130534255802,1.04051109781183,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667,0.736164998929933
"3",1979,"one_YO_summer QEQU 3",0.828238874187634,0.593602380044287,-0.217950721307733,0.46130534255802,1.04051109781183,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667,0.736164998929933
"4",1979,"one_YO_summer MNPR 3",0.107106312018564,0.593602380044287,-0.217950721307733,0.46130534255802,1.04051109781183,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667,0.736164998929933
"5",1979,"one_YO_summer QEQU 3",0.828238874187634,0.593602380044287,-0.217950721307733,0.46130534255802,1.04051109781183,-0.326574703541259,-1.35680671173161,-0.737188575,0.226666666666667,0.216666666666667,0.736164998929933
"6",1980,"one_YO_summer MNPR 3",-0.107719128878866,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"7",1980,"one_YO_summer LEWI 3",0.346244445815006,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"8",1980,"one_YO_summer SAWA 3",-0.820707648393408,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"9",1980,"one_YO_summer SAWA 3",-0.820707648393408,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"10",1980,"one_YO_summer QEQU 3",-1.3894705235338,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"11",1980,"one_YO_summer MNPR 3",-0.107719128878866,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"12",1980,"one_YO_summer WILL 3",-2.10796474175455,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"13",1980,"one_YO_summer SAND 3",-2.90722838308526,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"14",1980,"one_YO_summer WIND 3",1.17479020734413,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
"15",1980,"one_YO_summer QEQU 3",-1.3894705235338,-0.148815741964107,0.36701537699535,0.692096048025456,-0.799018308171118,0.738287290801877,-1.31671850353485,-0.749107275833333,0.323333333333333,0.316666666666667,-0.480472102504447
