"","V","Imp"
"1",1,0.000556005554711243
"2",2,0.0168490730186512
"3",3,0.159958840058268
"4",4,0.0544706089006935
"5",5,0.00277101031928195
"6",6,0.00167761847623699
"7",7,0.00946400271405313
"8",8,0.130125956796845
"9",9,0.169403566856653
"10",10,0.310104080894814
